source,date,text,url,rating
rss_google_news,"Mon, 21 Au",Bruce Springsteen and The E Street Band return to Gillette Stadium on August 24 & 26 - What's Up Newp. Bruce Springsteen and The E Street Band return to Gillette Stadium on August 24 & 26  What's Up Newp,https://news.google.com/rss/articles/CBMitgFBVV95cUxOYUpIMkw2Rkc3MmtLejBWdUl4RW80VXFSZG1BNXZLenItRExMSHJaaTR0T1BWYzBhN0hrZlg4NWdiS1RDTzB5TGsxV2Q2T1g0dy1TamxScnBCUFhNRTVmd3VnLVVVY1dpTzNmQWNpVjFQYnViMVpuVE9RSVVQLWg1dGtVTDZ3MzVXY0VmY0NGbUZDNGJxMTZSczV1cWdMeHZRZlhMQ3JmMWZHSjREOUZpNl90cHoyZw?oc=5,
rss_google_news,"Sun, 03 Au",MLS and NWSL reportedly see attendance dip amid crowded summer schedule featuring Club World Cup and Gold Cup - Goal.com. MLS and NWSL reportedly see attendance dip amid crowded summer schedule featuring Club World Cup and Gold Cup  Goal.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxOYUU1SHByOThubzhIdTdUMlZkbGN3eHcyTHdPekw2ZUtvdk9wc0hTSXBRdGx3cDlEYklXZWhsMHRaUGthZmpJazQ1QjI1WEV5TVV0OGVnbFgtNXZiR2RobWJjUk5xb3JmbEZSOWdNZjNUUHZaU3Y1djNKcHRTaS1fM2lnYUZEVnU5TDZRak45dG5scjNRZlNfWEQ3RUNuY0ZTbGc?oc=5,
rss_google_news,"Fri, 16 Au",Gay footballers fight to exist says former MLS player David Testo - OutSports. Gay footballers fight to exist says former MLS player David Testo  OutSports,https://news.google.com/rss/articles/CBMiuAFBVV95cUxObkFaVXhYYVY1UXU0N005dDIxcU1Od3g0SDZFTklHMTdLeEdZZzZnUU5JQWZ5ei11eHZLdnVqZHZPM3J0QXQxUURJQW1BaTRXd1BjMm5zblVUTFE3YVlqTkZoUkNXemNNU0NxOFM4WUxjVEl6UXo3N0R1RmNiLUVETnQ2ZTlfN0NLN1lZTEpXeDA5Y0h4ajFGY0FIV1A4WVE3dDg4dDhLYWk2N2xRdXdielZEUVFHcUFW?oc=5,
rss_google_news,"Tue, 27 Au","Leagues Cup at a crossroads: Empty stadiums, fan protests remove luster from MLS-Liga MX competition - Goal.com. Leagues Cup at a crossroads: Empty stadiums, fan protests remove luster from MLS-Liga MX competition  Goal.com",https://news.google.com/rss/articles/CBMi5gFBVV95cUxQanFkNlp3eHQxWjVIN2hWeGp3V0VsWTE4cGZEbWNKcTJNbmx6d0lKbDRxQlRfanNqRGtjaGZkdmpPRm5McE9oVnE2ZHI2QWFIaGJGVDRCX3NEbHRVVXVNbE8yWU1LT1N1ejZrNUs5YU5LWGdzemFSdHhRVXpkXzlXV2V2aS03ZVRWTGZ3cVM3NVVucFliRGxmbkNHX1p3LXVLX0JDWkdFeFRZb0c3bS1aR1VzQzUtaEdxNkRRMEQxdE5yMElrcG0zajdTdE8zN21XRDRDN3ZKOVNXaWdVOEZNeV94MVBLdw?oc=5,
rss_google_news,"Mon, 14 Ap","Lionel Messi changing how world sees MLS, Mascherano says - vocal.media. Lionel Messi changing how world sees MLS, Mascherano says  vocal.media",https://news.google.com/rss/articles/CBMijwFBVV95cUxNeDJ0bTBGRzFYS05Tenp2TS1hSDB1bVBGa0NvY3ZESWVyeXpmYzRyRkNuZExiU2R6OGxQMDY2MkI4V0g3TXd6eFVPaGFoX1NuVHV2ak10aGZKN0wyVDBPOGFNZmNIelhRSURzYVUyTjI1dTlZQ3o3QUo0U0VxcDl6NTFJSkdfMUpkVlhnajV4RQ?oc=5,
rss_google_news,"Thu, 05 De",MLS ranks No. 2 behind Premier League in very surprising stat - The Big Lead. MLS ranks No. 2 behind Premier League in very surprising stat  The Big Lead,https://news.google.com/rss/articles/CBMikgFBVV95cUxPcURWd0hsU2M2TW9vTDZ3c2NsVENEOUo5ZFU0R3BHN2NsZ2g2S0JteEJvS090bVN0WXdCOElBVmltSElQaGlHR09qaE9xbVE4ODJzT25OdWl2ei1hNDhwdHVFbWVTdkx0QnhFalpoRkRGbkV1aHI4SWpZVE9QQ3ZqalhFUXo0Q01raGFkRXlUcXF4QQ?oc=5,
rss_google_news,"Fri, 21 Ju","LeBron James, Kim Kardashian & more attend Lionel Messi's Inter Miami debut - MLSsoccer.com. LeBron James, Kim Kardashian & more attend Lionel Messi's Inter Miami debut  MLSsoccer.com",https://news.google.com/rss/articles/CBMirgFBVV95cUxQSko4aUlxVkxmNmxIV3UwMU56cVRyS2xxdEU3ZjZZVEhmaVp6ZzFyWDJxNWFZZnFES2NudUpoZkNCZGNjdFBSS1NwX0FOMjB5MWxjaGF5R0xiVTRycXZTUW9DSElYX1pIOW1sQnFmRXhfT0U2WEZCTzJQUEpYWmJWSll2U0owSTVBcXVfWnNLbjJHeFBkTVhiZ2FHcWkzd0VUWEJrNW9QbDk1SEw0TXc?oc=5,
rss_google_news,"Wed, 09 Ju","New England Revolution project season-high attendance for Lionel Messi, Inter Miami visit - Sports Business Journal. New England Revolution project season-high attendance for Lionel Messi, Inter Miami visit  Sports Business Journal",https://news.google.com/rss/articles/CBMixwFBVV95cUxOTXI2ZlRla2kwX3dNQXpxeDktSG91X293U1ZMaG9yV2s0b2xWSEtBLWhmMkpOb3pFWDV0UTNmU05Kdmcta1dOZDk4TnBqX1RhbTZYZzdLc0Nhck1JZHVKLW1xZmJ5X21ueXJKbmdBT2VnNHlpbm5TdzJnOUxrZVhEcy1salFzT0psTWhQbUJabEF0R1pmQ0U0NjJYVHlaWElWRXhXUHI2QUVYNEl5YzZORGo0bldQdWdrdGRjSTlMcGVRZFpTTnFF?oc=5,
rss_google_news,"Thu, 10 Ju","Revs fans or not, Lionel Messi attracts a crowd at Gillette Stadium - The Providence Journal. Revs fans or not, Lionel Messi attracts a crowd at Gillette Stadium  The Providence Journal",https://news.google.com/rss/articles/CBMi-AFBVV95cUxQUGJYV3FFc1FIRGxjY3BlN2tKbE1SbmgwV3FJN2NCZ0tSY0dDU1hRZTJfVUZ6TnU4SVFJOVZLeHB1cEl4RW96TUR4b3FQRzlzT0NoM3hZWFN2VElDeE9xUTNlZy1fR1FvRkVpZTM3RnAwenhPbnhoeG45QlZEX0xGcUtPTFpFWGxRaEZ3VXdkRG9XTTJWQlppX2dXS0lHcTNnQlVHdF8zeDFiZGxlaEhTcEhIdE52bzctYzNNenpyd1NkU2pFQlZtVWJqaGp1RURHenpheGxjY1ZiVUo4UGMwVHFMUXJWUU9rYWtQZzVXdmdwdVJPSWg1aA?oc=5,
rss_google_news,"Sat, 05 Oc",Recap | Revs eliminated from playoff contention with 2-1 defeat to D.C. United in home finale - revolutionsoccer.net. Recap | Revs eliminated from playoff contention with 2-1 defeat to D.C. United in home finale  revolutionsoccer.net,https://news.google.com/rss/articles/CBMixgFBVV95cUxQQUZLdWluc3haTjc5Z05Kbk5kdkpMT3JvajNBSzRkT2tDSmE4MHBYX2E3cGFIOUk3TFpxOHZuMEktTTNRNWl1NVlQMkl1ZWZtX2RqZ3hycWNPbXhMdXBHcFhfMjBwSVFDanh4Xy12MWxQTVZ3TXhEUjdOWUFNYmJSZTRfdDdmaWRWd2dPaEQtODR2VHJZcmlhWF85MVE4eHN0aVdDNFVMWGhXYTNFZXpwNmVYTEd6d0t6QzFRX3NWUmdaNGhvZkE?oc=5,
rss_google_news,"Wed, 27 Ma",Messi visit set to break New England's 61K attendance record - ESPN. Messi visit set to break New England's 61K attendance record  ESPN,https://news.google.com/rss/articles/CBMirAFBVV95cUxPNmhSMEd6X2VTbkhLVnNJQ0VSeHYzWm5aaGpveHRqQm15YzFkRnVTZFpqMVdyckRQaU9yNnd3RXBsZDlXR19TTUFCN05naENOaUVGallXSXJsUHc5VHA5cl9NUnlEa2JpMmNkcUg4anZhYUJWSEtOT25CUlF4cE1ybFNzUllLRWJLeDdvbGhCQ3dSR0hTQzYzZ2FBWGQxRzZsQ3IwLXFiR0pWZkZH?oc=5,
rss_google_news,"Sat, 27 Ap","The 🐐 has landed. Messi Mania is officially here and over 60,000 fans have packed Gillette Stadium for the largest regular season match in New England Revolution history. - facebook.com. The 🐐 has landed. Messi Mania is officially here and over 60,000 fans have packed Gillette Stadium for the largest regular season match in New England Revolution history.  facebook.com",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOSmNyOUNmVy1tWUYyYkthRXRJVWpUQTBFQUNrYjd4OGFQbzFtZXQ5dmp5V1ZBbUF2NmtLQlNudDdLX1N1dFVsa0JyZzBnYy1oVjJVbi1RNDFRbE9LUmFha1M3cU5weHBoaDFJMy1DR3B4Z28wMjNUa0J0dEdmY3BydFlaVm53Z0dyNTZoNml4MjlIQUJvOTN1czI1NjBjekZDLWk1N0pCbXRzTkp2UXBkV2ItY3pSbGJZMWxZQ2JZeW1XMWs0eERoSmg3UExwZmROUF9nc2pxdkk?oc=5,
rss_google_news,"Sat, 20 Ja","Miami 6-2 New England (Oct 19, 2024) Final Score - ESPN. Miami 6-2 New England (Oct 19, 2024) Final Score  ESPN",https://news.google.com/rss/articles/CBMikAFBVV95cUxQTkdybUFqdkd5TlY1ZWhVOUZYVGlwekRtbDU5TVp5X1dLTV8zc3QwS3A1RlRCeTNUdUZ5MUlZeU5oUkdkdExya2J4cktHMGhzQW52dGNoYlZGMzBiYU4zQ08wYVlYbWFGcHI3bjBtVXczRms0UW1vaUprUC03V2NFMThCVEV4MXVGZGRSZnV3ZTk?oc=5,
rss_google_news,"Sun, 03 Ma","Recap | Revs draw crowd of 29,293 to home opener, but suffer 1-0 loss to Toronto FC - revolutionsoccer.net. Recap | Revs draw crowd of 29,293 to home opener, but suffer 1-0 loss to Toronto FC  revolutionsoccer.net",https://news.google.com/rss/articles/CBMiugFBVV95cUxQTDlZU3ZTSHlacTNTSWh3U2lxcUZabURfNjk4OUlwRXdYZkdWTWVUeVBsVnV3c3dTazQ0cHlWUmZPcFJOaGtCb2tZUTZXQmhpeWhSc1FydzBsZ2tEaXZ5aXh3RmQyc1QyWFpPVHU0cVF2UXFCZjU4RHhVZWdoXzNES0tJR3Q1bHYwSTgycDVQR2MtelFuVHlGSVBVZU5LUml1V2RXc3RZT2dKN1EzWVFoanB6cUlSRy1LT0E?oc=5,
rss_google_news,"Thu, 15 Ma","Revolution welcome back club greats for ‘Alumni Night’ on Saturday, August 9 - revolutionsoccer.net. Revolution welcome back club greats for ‘Alumni Night’ on Saturday, August 9  revolutionsoccer.net",https://news.google.com/rss/articles/CBMisAFBVV95cUxNNDl6RzhGdWNfcjFKTUZfTy1VMU85YWxBM3JDMlBxVG56LXlPVHp6T2hTR19VNWhralR1WmlZMkVpMTM2b3dzQk8zbFdUVU1PWmlhQnlhZFpDNDV4YkNzNTZXbWZYcEdkUkxXWk4wQ25TVlRRRTVqMWc1cS13OTI5aGs3RVJaVTU1STJsd2FGVGhpZTRMbFd6aXFaTUNsZmplS0FvWERoSWQ0M0lmTjNzSg?oc=5,
rss_google_news,"Fri, 26 Ap",Preview | Revs aim to get on track in front of record crowd Saturday night against Inter Miami - revolutionsoccer.net. Preview | Revs aim to get on track in front of record crowd Saturday night against Inter Miami  revolutionsoccer.net,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOQmFHRmdQMTVpY29HaHhJd2VDTUU4cmJwWWJTWjFqeUo2bGpPRVVSMldva1l2elZDalRZb21WZC1VRzJDZ0wydVRxajNlcVMwTnBsMGEtRHl2eUlFcF9teVlPVmxpdlVXb0tBVFhoM2F6azN5VjNidXVSV3FLSDNrQjkwVzdrdWU3RTd4N2RPRGJnNm9zZzcwd211YUZZSHFzbllIOWkzRjdmM3k4X29YQ1JKMThLbW1IOEJB?oc=5,
rss_google_news,"Sat, 28 Se","Recap | Revs grind out 1-0 win over Nashville SC in front of 42,312 at Gillette Stadium - revolutionsoccer.net. Recap | Revs grind out 1-0 win over Nashville SC in front of 42,312 at Gillette Stadium  revolutionsoccer.net",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNbEpoNXhDWEtDVWtXZmVnM2JDQVlBOE1ZVXhuaGtZWElVSUs1VHlXMGV3eFlBbW92NV85SDI3WXFLdFpyTm1qcDlrM2JVLTVRSkFFcVRvMFBEaTRzX0FNdmJxTXF2dnRiYTFmUGt3UHFQTmdYXy0yTlp5anBSYklDbXU4SllHLXY3QVAtc0xoSFpncXRobnEzRE56NVZGZ1VtTnJOd2hrbkREWlJJOE1iczh4aUZaQXcxVUR3R1Zib28?oc=5,
rss_google_news,"Tue, 16 Ap",MBTA Commuter Rail and Keolis to run special event train service for April 27 match between Revs and Inter Miami CF - revolutionsoccer.net. MBTA Commuter Rail and Keolis to run special event train service for April 27 match between Revs and Inter Miami CF  revolutionsoccer.net,https://news.google.com/rss/articles/CBMiugFBVV95cUxPWFpnd0VDZnoyRXdlVFNzNS1ITTlQNlJxak1zdDVVU0I2czRKTXAtZ3dsRzJOcVZWNXdJc19NaFVKUVctUzZIdmNBaVlSWGdaYi1kMTJkNnlRNFdqQmJueTRKV05yZTdpdC00QVJoSkFVcXIxNktFeWxTQUJpcnpwWVBwT2V3WmRoaGlpZVppTjBqQlZCN1BhNnJmbDZQTGl4cGxMUUNmc0cyYzFZU3k5RGY0X1BzSHJDNHc?oc=5,
rss_google_news,"Sat, 25 Ma",Recap | Revs suffer 1-0 loss to New York City FC; return to the road next weekend at Nashville SC - revolutionsoccer.net. Recap | Revs suffer 1-0 loss to New York City FC; return to the road next weekend at Nashville SC  revolutionsoccer.net,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOQVh2a05RMy1Qcm80d04zRGtlUEo2QzNHTExsQzFaY20tUjA1VjFkamYtemtBUGtKX2RUMmFkRkYwODhTUjR2aENpQ1dDQUo2VDg5Ykw1dzIzdDJuTUo3SkU1MVE0TkJ1RDJYWXI2bkg1NDVLbUhnYXdJamhCWjJtV2RpVGJDYlMxbzh6Z0lmWTNyeGxNU21wNTZLeEcxWUhaUG1HZURJa2tzTlhPbHZDcUtsS1Ffa3paZ0czREt3Tm5XeUE?oc=5,
rss_google_news,"Mon, 18 No","The Revolution averaged 29,000 fans a game this past season. So why build a smaller stadium? - The Boston Globe. The Revolution averaged 29,000 fans a game this past season. So why build a smaller stadium?  The Boston Globe",https://news.google.com/rss/articles/CBMikwFBVV95cUxQSFhoZzhnZDRDS09kRllVNHVOZVNoaHd2a19fMEt3ckNZT2lybk9Vb3lnTkN2dktFb1VnNUkyYU8tUDFnYlRFTW5XV3B4VjBJREUwdTZiWVZyS2NDaHZwcGdqU1dHaXE1YlltbGJiVHlnLW1tM3Mxd3lmV0R2QUdYVFNLUnF6S2g4aTBlMGxsOUE4Z28?oc=5,
rss_google_news,"Sat, 27 Ap","New England 1-4 Miami (Apr 27, 2024) Game Analysis - ESPN. New England 1-4 Miami (Apr 27, 2024) Game Analysis  ESPN",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1aRFYxRFhHNFRGbk9nNm1vYURZcDh4Z2NGVG1Qbzg3UkNCamk3M0U1TTF6RUdLdnpBLW8zQUtYb0JfTC01SDY1VlZKTUFiWVlZS3A5N1NFNW8zWl82S3Nv?oc=5,
rss_google_news,"Tue, 08 Ju","Revolution, Foxboro ready for Messi Mania on Wednesday night - Boston Herald. Revolution, Foxboro ready for Messi Mania on Wednesday night  Boston Herald",https://news.google.com/rss/articles/CBMiogFBVV95cUxQcVVKV3Z2bzUwVHBWS0xWSXhOZmN0bktKUTYwUk91OXZXcjBETmxFbXRLUEhvbDhmbGwzX2kzT2VnUWtkWXc1ODBWMDdkTFNwTGRycGpRMlBBd2o3RHotTkxNekt3dmlGU1VQdHhSYVVsX1Q1dlk2TDlMS2NKQzFJZWlvM2FpaUk1eFFFVlhNRlhQSElzVk0tYWhqSkI4Q0FPTnc?oc=5,
rss_google_news,"Fri, 15 Au",Son Heung-min to throw first pitch for Dodgers as LA welcomes soccer star - CHOSUNBIZ - Chosunbiz. Son Heung-min to throw first pitch for Dodgers as LA welcomes soccer star - CHOSUNBIZ  Chosunbiz,https://news.google.com/rss/articles/CBMif0FVX3lxTFBQSUwxc1dGSzVqOVA5NzJ0MWZodDdYOEI3RWhqcVVGRXIwQ0Y2TnBsd0RfMDkyTG9UVFd4NmJ1OXN2ZUdoOXctd1E1VnlVbWVJU1E5MFpROWZaWEZhUFlvQU1UYnVOWjM2TWRuaHZmbHZNMG1YUkR1N2pRZ0hZd1HSAZMBQVVfeXFMTnRHenVnZmYxTk5Tcm1YdFp2MHlsNVVraWFlU001b3FEMHQ3RW9sTTVvcGU3aXJ1eEhxVm43MVpZWkVuaGNtcldJZXlybU5ITmotbzhFeEF1dlRhOFN0V0J0LUFGZW1wdU1HaE04My1pLUZuOWhEb3VyQTlwQzNUVDJUcl9wNXJVTkN4LVBYelVaYV8w?oc=5,
rss_google_news,"Wed, 10 Ap",New York City vs Inter Miami tickets start at $235 - Hudson River Blue. New York City vs Inter Miami tickets start at $235  Hudson River Blue,https://news.google.com/rss/articles/CBMihAFBVV95cUxPYVhFdHZ1SFNGLTZNSVBGSjVtb3l1ZjZ0aEsxMDM0emQ1Vk9sZWM1enhWdXl4aWNrQ1JqOUFxMTM0aVhpOGE0V2lkMC1lQzROV2cwT1NDU3BQNV9DRXhFZHdXSUtqUlBjZGFtXzBveV9XR194Mmd3U2hoemFYM2tDZWVMa1Y?oc=5,
rss_google_news,"Wed, 27 Ma",Revs expect to set attendance record when Messi visits Gillette Stadium - WCVB. Revs expect to set attendance record when Messi visits Gillette Stadium  WCVB,https://news.google.com/rss/articles/CBMirwFBVV95cUxNM0IyVmR3ekRUNEhkVDN1Nlo4UTljY3lYS29UUmljTG9yRDNWQ3JTSjFyQTZFVjhXYWlja0MtaXRTcG5rSnk0dU55d2hLNTd4cnRtamwyNjJRU21qdjVNamt0WENWSlpjeUw5T0pBb0tPT2pybEZZSTNoYzhVSFJvbFVqNWhlOVBtdUpEbFUxbVdIVW5ZODVtQXJxa1o0a1JSYzBHaTZibGt6Z2tKeHVB?oc=5,
rss_google_news,"Mon, 11 Ma","Atlanta, We Are Here: Atlanta United’s 2024 home opener marks record attendance for Saturday’s soccer matches - Atlanta United FC. Atlanta, We Are Here: Atlanta United’s 2024 home opener marks record attendance for Saturday’s soccer matches  Atlanta United FC",https://news.google.com/rss/articles/CBMipwFBVV95cUxOODI2dmROblBzQVRmQjVvb0ZQZC01SWFmM1MxUTRyZU1IMXZaaWdwX2xQdkh5TURnTXJWV1VNZkgtX1RVN20yZ2kyanh6bExraktUcXhfMENreUZHbXIyMTUxanZvY2I4VmtKRUxEQ3R5clVrMWZGNDFWLXJtOWRBNjZLM1A4SUJRYXBBOGVCNUpRN0hfcFlvU0c4bE93N24yWGsxZDNQSQ?oc=5,
rss_google_news,"Thu, 04 Ap",New England Revolution unveils renderings for new stadium - The Architect’s Newspaper. New England Revolution unveils renderings for new stadium  The Architect’s Newspaper,https://news.google.com/rss/articles/CBMitAFBVV95cUxNd0ViRWVCMUs4N2ZGeTBmMnhPM1J6TzNNZjFMdGtlODdEZHloRTdRc3ZRQXdHYnY2N3VrQjdodFR4NUI3SGdBeGVTdnF0b2xBSmZQWldXVmFFV1lzN1RtTERLaDJFN0VPYmVsWS1aaVo1TWw1Q0oxSHNTcF9qdUR1WEpwcEhubWNJMlFlb0FVV0VodlNvRDhPbFBVWU1MTlBJSUJiTDJYUXBhT2pSTUt2YTgxcEM?oc=5,
rss_google_news,"Mon, 07 Oc",MLS sets regular season attendance record with 16 matches remaining - ESPN. MLS sets regular season attendance record with 16 matches remaining  ESPN,https://news.google.com/rss/articles/CBMisAFBVV95cUxNbWp1ZC1NaTlwNUJ4eFhjX3VaSG5Bc3NhSDdjUGI5NUdTXzEyRFo1SWNVNUZTQVlJektfbXFqbFdkbnBqcmItanhLbzZfd3NnWFZWY2hrM2E1RDAxbnpMNnEwbERIeUtjc2czSFJmMF9QZ2ZRWGlDU0c0WEJScXVCMnBYYlpHOVNiOFkxWThYMFNPTXVVQXRvNWlzTnZUR3VWcmROUnB3cW9xYnA5S2lMRA?oc=5,
rss_google_news,"Sat, 16 Au",Lionel Messi: Inter Miami captain breaks scoring record in win over New England Revolution - BBC. Lionel Messi: Inter Miami captain breaks scoring record in win over New England Revolution  BBC,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9xNzJCLUM2dzNtUDJtMW5qbHpVWjE2enNSUzljVFNVQ1RYT0x1ak8wa1d1YnJ5QjNDa0pib25JSi1PSkNFU0I5QmhWdzRlY0hZMVc2cHBodFI4bkREamozRzFR?oc=5,
rss_google_news,"Thu, 18 Ja",Chicago Fire FC Announces 2024 Theme Nights - chicagofirefc.com. Chicago Fire FC Announces 2024 Theme Nights  chicagofirefc.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxOdjZ2RXlyMUJud3Q3UEw4a0hadDBDVy1ZeHpNeE9yd21mT3lXcFoyUy1aZlc3NEsyV0xmOVJwbTA0TGJVcmxEVEYzVzR4Z19VekpNY0M4amhEQThjOUxad0NjNnpTeXI4NV9VQU1KZG5kQUpPNTVwTHFqLVd2bE1LelR2VlI?oc=5,
rss_google_news,"Tue, 22 Oc","Messi-mania helps drive record attendance, growth for MLS - ESPN. Messi-mania helps drive record attendance, growth for MLS  ESPN",https://news.google.com/rss/articles/CBMiogFBVV95cUxQejFUa1ZnMVNEMEFib2cydjdPM3FMTEZUQmUxVUFSNnRwZGhST1E2TGh6bXRqNTFVZzhFZzBoY3UtYXJwZDhyUk1CbFd4ZXRsV3RzX1o4aDJlX1dGLUFUQXowcUpsTlg4LWxrbmZIdDY3QnBEaXV6ay12Z3VRc2ZleW9rNDJmdWVYdGNYaGk2Y3lqY25YaXliYUVRb3FFMTNYQkE?oc=5,
rss_google_news,"Wed, 27 Ma",New England Revolution set to break attendance record when Messi and Inter Miami come to town - bolavip.com. New England Revolution set to break attendance record when Messi and Inter Miami come to town  bolavip.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNSGtxZWRKUlI3NnpYVGNQY1JfOXZpMkxvYk1HM0FDLUhiMWJtcU9uMWtfMUN2QlVGRTRrZjhqVFhnZVhqeVNKLWxSLWF3NnQtdGdLZF9tRmdQdk54Z1NWOVVtanhVcmtkU1RYNV9LZlhmSnNhNGsxYVA3bVhRYVVKMXhwY3pBUDlacUJiU2kwa3lkT2F2cGdyeVptZXBWUDRuME5HRVRfY1JFdV9GNjhJSEVJNjdYWTZGc3BNWHF1dnbSAcYBQVVfeXFMTl9FbjF0RTNKWUw3REVGUnE1VmlrdDJ1dUtJMUZTRDJEM2pJZDQyTHlMNG9abHRZS3MtNkxvTGxZMmdqcFBuTm5GYnpRLVlaTklXbU15Q1Jkc3Y5dksxa3BzNEE4MllmUjNlME5GZzl2RFNKRjlEMExtNldIck44RWpwSUxwV245VnRpckE1OVA5aHhfYXA0YVJVRGZvaWNMbkxnaTV0akExSzA3U3RhWEZhTGpheUJocjluRFV3YzVrcWRiZC1R?oc=5,
rss_google_news,"Thu, 25 Ap",Messi is coming to Foxborough - Axios. Messi is coming to Foxborough  Axios,https://news.google.com/rss/articles/CBMihgFBVV95cUxPeGhEVVljRmcxcEtzT2NqZ1pNc2V5c0tlT3RIY2VmNmtTaDNueUJfOS1DdW1mSmt3eHZHRUZJamdmRXlnVTY4VmJDS1VUV1ZSZ24taEE1cGVKYlBzaHNUbDkzU0t5enM2RVZhcGxGY1ZBa0ZEMUFsN0FDX0dnczVQSk1qY3c4Zw?oc=5,
rss_google_news,"Sun, 11 Ma",Which MLS Teams Have the Highest Attendance So Far in 2025? - Sports Illustrated. Which MLS Teams Have the Highest Attendance So Far in 2025?  Sports Illustrated,https://news.google.com/rss/articles/CBMidEFVX3lxTE0zbzY2WmNtZFhYdVBTNzNoVjktdV93VlhEa3B2a1Y3NGlCRnk0NWlQNFYtdWlpektic2JwSWx5Q29zZVlCSmdIN3l3cjRBQ21CeDRkcUdoRndoN3BXTU9zdFd5X1BpTDNRUGZudFFhY05kMzdf?oc=5,
rss_google_news,"Fri, 19 Ap",Going to Gillette for Inter Miami CF Revolution match? MBTA offering $10 roundtrip ticket - The Patriot Ledger. Going to Gillette for Inter Miami CF Revolution match? MBTA offering $10 roundtrip ticket  The Patriot Ledger,https://news.google.com/rss/articles/CBMiugFBVV95cUxPNlBHVl9QcTdoTUtnWWVpc2hkTmtTNFJGLUxoWVpRSGFpaHhtbWZvQjJJMVhLaVVUMklOUVFaS2xFVUJZdGEzNXdLZGtCc1ZLLTdXT0toX1pYTHBjdzhlS1RSR3haaFBuc201U0x1VFNQRF9NZUdFbldJUDVOQ3k4OTFwOFlWd2RRc0Qxd3NvcnNxVFV6TGlCcF8xMHFJUnpzWEhVQ2JIYkpiaDNhTnZGXzB1Tk5LOWxMOGc?oc=5,
rss_google_news,"Sat, 27 Ap",Lionel Messi in lineup for Inter Miami’s game against New England Revolution - MassLive. Lionel Messi in lineup for Inter Miami’s game against New England Revolution  MassLive,https://news.google.com/rss/articles/CBMivAFBVV95cUxNZGxLTDl0dXhMNEM0UDRwaEY5YVE5QV9pVk5wZWJrVjFYd2xWQUlYb0MxUENlLWRaUGN0X0NWdHhuSmh5Vl83S0FITm8wSEFjTlN4TGdhV2U1OFowZXFZOEQwTEtMOFlDMDZBN0tJcXRZTG96SU00X1E3X2FzVURPS1R6bDBDZlk3NjBDVklKRHN3LUQ0VDdoTl9aUHdEa3RITUQtdDFKQVBqaHhOODI5RmZhM1lyMk5fcm1jLdIB0AFBVV95cUxQaUVRTi1UdkVxTnoxQ1NXbThueUpuQmEyZjV2Y095U2E0TTFmNGxIYllMTkp0Q1BWQ21MTlQtaDhjNjNyZ0FRU0dibG83TjQzUUdGQmszdDZJWU9hT0xSZXN2Q3NpYnNDTGN0aDBRaW52UEJleVhpa3dKRlJzdjVCMkdSMHhadEc2TUI4SVY3TmRlSFRLZzVDQlhuc25UOUVmNGNjREhqTV9aaE1nYWlneWpMLWtZOVlzNEZweFNCRDdHOWtwRDFPRng5eFJFV1ph?oc=5,
rss_google_news,"Fri, 19 Ap",Special event Commuter Rail service to Gillette Stadium - WCVB. Special event Commuter Rail service to Gillette Stadium  WCVB,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNY05VZU81VndoY3NDN1Nfb0pvdEhKelFVcE11VDdMamp1Ql9GSlhSRFRET01tZEowT1EwOF82RnkzdnR4cjdQZUdpQW5URm1JTDB6eklDU3RnNGZ2QjMwY0RLVWJaVjVFUW1pa1RVSkJTTXNBM3hIVzdDU1BqMzdpeDQ3YU45azhuNVlpWmFSdTdMbW4telJDZm8wVG9idHl3NE1BNk1rd3lUWU1CNmxLYk9YZjBhVWlpQVdNQkpnamU?oc=5,
